"question","answer","option","explanation","image","categoryID","courseID","yearID"
"A business partner who provides capital but abstains from participation in administration of a firm is a","D","nominal partner |dormant partner |general partner| secret partner","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Money can simply be referred to as a","D","measure of value|  durable asset for doing business |standard value | means of settlement","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The physical components of a computer system is","D","hardware| software | floppy disc | hard disc","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Buying, selling and distribution of goods and services are components of","B","marketing |  retail trade |  commerce | wholesale trade","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"A suitable advertising medium for producer of jeans is","B","competitive advertising | direct advertising |  informative advertising | indirect advertising","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The role of customs and excise authority includes the","D","provision of security at the port |  provision of dockyards for ship repairs |  control of the flow of goods in and out of the country |   provision of a good transport system to facilitate import and exports","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Commercial activities in Nigeria have greatly been enhanced due to improvement in","D","warehousing activities|  insurance activities | communication network | transportation system","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The difference between indemnity insurances and non-indemnity insurance is that the latter provides","A"," full payment to the insured |consolation payment to the insured | cover for importers against risk | cover for exporters agginst risk","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"An ancillary to trade that easily links suppliers with consumers is","A","tourism | transportation | banking | communication","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"A shop with many stores trading under a single roof which stocks varieties of goods with separate unit heads is","D","supermarket | department store|multiple shop | superstore","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"One of the services rendered by NITEL is","D"," courier service |  business reply service| banking service | photo-telegram service","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The two main forms of communication are","A","oral and written | verbal and non-verbal | traditional and modern media | e-mail and fax","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The process of transferring data from one computer to another is referred to as","A","decoding | downloading| browsing |  faxing","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"When a cheque is crossed, it holds that","B","it can be cashed over the counter | creditors without current accounts can be paid| whoever presents it gets paid| the culprit is traceable in the event of theft","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The coming together of consumers to protect their rights is referred to as","B"," consumer sovereignty| caveat emptor | consumerism | estoppel","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The final link in the chain of distribution is","A","wholesaling |consumer| retailing | middleman","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The sub-division of a market into homogeneous subsets of consumers with relatively similar product needs is","C"," marketing subset| marketing mix | market segmentation | market research","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"A contract can be terminated through","B"," family intenrention | consultation | physical combat | frustration","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"An organization that issues a cheque to cover the salaries of its employees is using","B","an overdraft system of payment|  credit transfer system of payment |  bank order of crediting account| a standing order of payment","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Management of a business involves the development of ideas of the","B","distribution of goods and services that man wants|  production of goods and services that satisfy man needs|  transportation of goods and services that man wants | transfer of tile of ownership of goods and services to individuals","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"A software application which enables a user to display and interact with text and video is the","C","internet protocol | file transfer protocol| web sever | web browser","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Trading position of Nigeria is the same as her","B","willingness to grant credit to foreigners |  terms of trade |desire to trade with many countries | balance of trade","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Gilt-edged securities are issued mainly by","B","non-governmental | government | individuals|multi-national companies","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Which of the following is a quality of money?","C","availability| scarcity| convertibility| indivisibility","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"An important factorthat influences the location of cement industry in an area is","C","skill and training | political interest | attitude of individuals | natural resources","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Setting of objectives and determining how they can be accomplished is","A","planning | coordinating |  organizing| directing","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The type of labour that makes use of physical effort in production processes is the","A","skilled labour | unskilled labour | white collar job | blue colour job","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Microprocessor is an electronic circuit that functions as the","D","file transfer protocol | random access memory |central processing unit | transmission protocol","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The breaking down of a market into separate; and identifiable elements is known as","B"," penetration| differentiation | skimming | segmentation","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"A country's terms of trade are said to improvetwhen the ratio of her export","A"," remains constant |equals import | decrease| increases","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Money is generally acceptable for transaction due to","D","it's acceptability in the global market |  the Central Bank Governors signature | the legal backing |the rule of law","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Which of the following advertising medium appeals to only the literate in the society?","D","cinema advertising|  television advertising|  radio advertising| print advertising","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The essential utility derived from the use of products is known as","D","branded benefit | augmented benefit | core benefit | formal benefit","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The three functional units of a modern computer are","B","black box, output and input units | BASIC, COBOL, and output units |  processor, FORTRAN and output units | input, processor and output units","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The most suitable organizational structure for small or medium-sized enterprises is","B","staff structure| committee structure |  line structure | functional structure","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"A motor dealer who agreed to sell as car top Mr . X sold and delivered it to Mr . Y on the delivery date agreed with Mr . X . he has discharged the contract by","B","frustration | breach | performance|  an agreement","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"lnternational trade is different from internal trade as the former","A","is usually involved in manufactured products|  involves the used of different currencies | involves people of different tribes |is based on the principles of comparative cost","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"The main source on pollution in Nigeria is","C"," industrial waste | organic waste |  domestic waste|  gas flaring","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"A worker who processes rice is engaged in","D","manufacturing activity| extractive activity | constructive activity | commercial activity","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"In order to increase the capital owned, a sole trader may","A","seek for bank loan |  issue debentures |  draw less of his profit for personal use |  acquire extra shop fittings credit","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Trade Fairs in Nigeria are organized by","C","Manufacturers' Association of Nigeria| Ministry of Commerce and Industry |  chambers of commerce | the Federal Government","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Which of the following is used as a pricing policy?","B","market skimming |  packaging | labeling | market location","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"In a staff-authority relationship, the opinion ofa specialist in one department to another is","D","a directive |  a delegation | an advice |a command","","","577a259ef34c0a3b8f0b1af1","577a25e3f34c0a3b8f0b1af5","577a2678f34c0a3b8f0b1b01"
"Nation-state is synonymous with","B","liberation | sovereignty | nationalism |  self-actualization","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"A fundamental component of political culture is","A","social values |  family values | community structure | economic values","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"A form of oligarchy in which gifted people are at the helm of affairs is","C","plutocracy | gerontocracy | aristocracy | theocracy","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"A state that is ruled by an elected citizen is","A"," a republic | a plutocracy | an empire | a monarchy","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"A true democracy in the modem sense exists where the","B","majority of the people rule | elected representatives rule | elite rules| majority of the people vote","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"In the parliamentary system, when the legislature passes a vote of no confidence on the executive, it means that the","D"," executive is expected to go on suspension |  legislature ceases to trust the executive |  legislature commences legal proceeding against the executive| executive is required to resign","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"The legislative body of the United States of America is the","A","Congress | National Assembly | Paliament | council","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"Unicameralism is a feature of the legislature in","B"," the United States |  Israel | the United Kingdom | Ghana","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"The upper house in most federal systems is created to","A","ensure equality of federating units| oversee and check the lower house| enable experienced elders make inputs to governance | prevent excesses of the executive","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"In which of the following systems is the power of the component units more than that of the central govemment?","B"," Unitary| Confederal | Monarchical |  Federal","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"One of the general tenets of fascist doctrine is that the leader is","D"," Subordinate to the laws of the state | Weak relative to the constitution | Subordinate to the norms of the society| Supreme relative to the constitution","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"In a cabinet system of government, executive power is exercised by the","A","head of government| president | dominant party | monarch","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"The principle of separation of powers is best practised in the","C","parliamentary system| feudal system| presidential system | monarchical system","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
"A typical form of delegated legislation is","A","a bye-law | an act | a bill | a decree","","","577a259ef34c0a3b8f0b1af1","577a25ecf34c0a3b8f0b1af6","577a2642f34c0a3b8f0b1afc"
